No.,FoodLabel,Breakfast,Lunch,Dinner,Recommend,Tag,Brand,Name,Braname,Intake_g,Cal_kcal,CHO_g,Fiber_g,Sugar_g,Fat_g,SF_g,PUSF_g,MUSF_g,TF_g,Protein_g,Na_mg,K_mg,TC_mg,Resource,UpdateTime
22954,1,0,1,1,1,,漢堡王,金沙辣雞腿堡,漢堡王 金沙辣雞腿堡,252 g,631,55,0,17,37,12,0,0,0,19,1375,0,0,Under Armour,2019
22955,1,0,1,1,1,,漢堡王,雙層華堡,漢堡王 雙層華堡,436.6 g,1033,54,0,15,64,25,0,0,0,61,956,0,0,Under Armour,2019
22956,1,0,1,1,1,,漢堡王,雙層辣味華堡,漢堡王 雙層辣味華堡,436 g,1045,52,0,12,66,25,0,0,0,61,996,0,0,Under Armour,2019
22957,1,0,1,1,1,,漢堡王,雙起司牛肉堡,漢堡王 雙起司牛肉堡,122.6 g,848,30,0,7,21,10,0,0,0,21,801,0,0,Under Armour,2019
22958,1,0,1,1,1,,漢堡王,飛長烤牛堡,漢堡王 飛長烤牛堡,一份,590,45,0,0,34,0,0,0,0,26,0,0,0,Under Armour,2019
22959,1,0,1,1,1,,漢堡王,飛長烤牛堡(去醬),漢堡王 飛長烤牛堡(去醬),一份,490,45,0,8,23,0,0,0,0,26,950,0,80,Under Armour,2019
22960,9,1,1,1,1,,潤至園,荔枝蜂蜜,潤至園 荔枝蜂蜜,100 g,340,80,0,0,0,0,0,0,0,0,0,0,0,Under Armour,2019
22961,9,1,1,1,1,,澳醇,百香果優酪乳,澳醇 百香果優酪乳,100 g,67,8,0,0,2,0,0,0,0,2,60,0,0,Under Armour,2019
22962,1,1,1,1,1,,灣仔碼頭,水餃,灣仔碼頭 水餃,100 g,183,22,0,0,6,0,0,0,0,6,362,0,0,Under Armour,2019
22963,9,0,1,1,1,,爭鮮,咖啡拿鐵,爭鮮 咖啡拿鐵,一瓶,100,16,0,15,2,1,0,0,0,3,122,0,0,Under Armour,2019
22964,9,0,1,1,1,,爭鮮,日式煎茶(無糖),爭鮮 日式煎茶(無糖),600 ml,0,0,0,0,0,0,0,0,0,0,54,0,0,Under Armour,2019
22965,9,0,1,1,1,,爭鮮,活力運動飲,爭鮮 活力運動飲,一瓶,82,20,0,18,0,0,0,0,0,0,84,33,0,Under Armour,2019
22966,1,0,1,1,1,,爭鮮,海膽壽司,爭鮮 海膽壽司,一盤,39,7,0,0,0,0,0,0,0,1,0,0,4,Under Armour,2019
22967,1,0,1,1,1,,爭鮮,海鱺魚壽司,爭鮮 海鱺魚壽司,一盤,81,13,0,0,0,0,0,0,0,5,0,0,10,Under Armour,2019
22968,9,0,1,1,1,,爭鮮,清茶,爭鮮 清茶,100 ml,1,0,0,0,0,0,0,0,0,0,0,0,0,Under Armour,2019
22969,1,0,1,1,1,,爭鮮,烤鰻壽司,爭鮮 烤鰻壽司,一盤,120,14,0,0,4,0,0,0,0,5,0,0,27,Under Armour,2019
22970,1,0,1,1,1,,爭鮮,章魚壽司,爭鮮 章魚壽司,一盤,70,13,0,0,0,0,0,0,0,3,0,0,32,Under Armour,2019
22971,1,0,1,1,1,,爭鮮,花壽司,爭鮮 花壽司,一盤,133,19,0,0,3,0,0,0,0,3,0,0,30,Under Armour,2019
22972,1,0,1,1,1,,爭鮮,花枝壽司,爭鮮 花枝壽司,一盤,68,13,0,0,0,0,0,0,0,2,0,0,30,Under Armour,2019
22973,9,0,1,1,1,,爭鮮,葡萄醋,爭鮮 葡萄醋,140 ml,38,9,0,8,0,0,0,0,0,0,20,0,0,Under Armour,2019
22974,1,0,1,1,1,,爭鮮,鮭魚壽司,爭鮮 鮭魚壽司,一盤,106,13,0,0,3,0,0,0,0,5,0,0,12,Under Armour,2019
22975,1,0,1,1,1,,爭鮮,鮭魚壽司,爭鮮 鮭魚壽司,一盤,90,13,0,0,3,0,0,0,0,3,0,0,12,Under Armour,2019
22976,1,0,1,1,1,,爭鮮,鮭魚肚壽司,爭鮮 鮭魚肚壽司,一盤,81,7,0,0,1,0,0,0,0,2,0,0,0,Under Armour,2019
22977,1,0,1,1,1,,爭鮮,鮮蝦手捲,爭鮮 鮮蝦手捲,一份,70,1,0,0,2,0,0,0,0,2,0,0,9,Under Armour,2019
22978,1,0,1,1,1,,爭鮮,鯖魚壽司,爭鮮 鯖魚壽司,一盤,135,13,0,0,7,0,0,0,0,3,0,0,10,Under Armour,2019
22979,1,0,1,1,1,,爭鮮,鰶魚壽司,爭鮮 鰶魚壽司,一盤,84,13,0,0,1,0,0,0,0,3,0,0,10,Under Armour,2019
22980,9,1,1,1,1,,珮夫人,蜂膠川貝枇杷膏,珮夫人 蜂膠川貝枇杷膏,100 ml,331,81,0,50,0,0,0,0,0,0,8,0,0,Under Armour,2019
22981,9,1,1,1,1,,瑞幸,荔枝汁,瑞幸 荔枝汁,一瓶,198,48,--,--,0,--,--,--,--,0,--,--,--,Under Armour,2019
22982,1,0,1,1,1,,甘泉魚麵,肉片湯麵,甘泉魚麵 肉片湯麵,一份,700,66,--,--,32,--,--,--,--,36,--,--,--,Under Armour,2019
22983,9,0,1,1,1,,田蜜園,龍眼蜂蜜,田蜜園 龍眼蜂蜜,100 g,396,97,0,71,0,0,0,0,0,0,0,0,0,Under Armour,2019
22984,9,1,1,0,1,TOMATO,番茄村,奶茶,番茄村 奶茶,360 g,195,36,--,--,5,4,--,--,--,0,17,--,--,Under Armour,2019
22985,9,1,1,0,1,TOMATO,番茄村,柳橙汁,番茄村 柳橙汁,360 g,28,6,--,--,0,0,--,--,--,0,6,--,--,Under Armour,2019
22986,9,1,1,1,1,,皇廷,天然龍眼蜜,皇廷 天然龍眼蜜,100 g,333,82,0,71,0,0,0,0,0,0,0,0,0,Under Armour,2019
22987,9,1,1,1,1,,真田,枇杷露飲料,真田 枇杷露飲料,一瓶,151,36,0,0,0,0,0,0,0,0,30,0,0,Under Armour,2019
22988,9,1,1,1,1,,碧泉,檸檬茶,碧泉 檸檬茶,330 ml,145,27,0,35,0,0,0,0,0,0,27,0,0,Under Armour,2019
22989,9,1,1,1,1,,福仁緣,枇杷原漿,福仁緣 枇杷原漿,100 ml,38,9,0,0,0,0,0,0,0,0,20,0,0,Under Armour,2019
22990,9,1,1,1,1,,福仁緣,枇杷原漿飲料,福仁緣 枇杷原漿飲料,一瓶,93,22,0,0,0,0,0,0,0,0,0,0,0,Under Armour,2019
22991,9,1,1,1,1,,福樂,哈密瓜牛乳,福樂 哈密瓜牛乳,一杯,115,16,0,14,3,2,0,0,0,3,47,0,0,Under Armour,2019
22992,1,0,1,1,0,,福源,鮮肉粽,福源 鮮肉粽,一個,884,132,0,3,27,7,0,0,0,22,2383,0,0,Under Armour,2019
22993,9,1,1,1,1,,福蜂園,枇杷蜂蜜,福蜂園 枇杷蜂蜜,100 g,330,80,0,0,0,0,0,0,0,0,0,0,0,Under Armour,2019
22994,9,1,1,1,1,,立頓,凍頂烏龍奶茶,立頓 凍頂烏龍奶茶,19 g,81,15,0,0,1,0,0,0,0,1,35,0,0,Under Armour,2019
22995,9,1,1,1,1,,立頓,即溶奶茶粉,立頓 即溶奶茶粉,20 g,89,16,0,11,2,2,0,0,0,0,15,0,16,Under Armour,2019
22996,9,1,1,1,1,,立頓,原味奶茶,立頓 原味奶茶,400 ml,168,32,0,30,3,1,0,0,0,1,84,0,0,Under Armour,2019
22997,9,1,1,1,1,,立頓,原味奶茶,立頓 原味奶茶,400 ml,116,20,0,18,3,2,0,0,0,1,54,0,0,Under Armour,2019
22998,9,1,1,1,1,,立頓,原味奶茶,立頓 原味奶茶,400 ml,171,33,0,32,3,1,0,0,0,1,72,0,0,Under Armour,2019
22999,9,1,1,1,1,,立頓,原味奶茶,立頓 原味奶茶,300 ml,131,24,0,24,3,2,0,0,0,1,42,0,0,Under Armour,2019
23000,9,1,1,1,1,,立頓,原味奶茶,立頓 原味奶茶,100 g,406,82,0,0,6,0,0,0,0,4,0,0,0,Under Armour,2019
23001,9,1,1,1,1,,立頓,原味奶茶,立頓 原味奶茶,330 ml,145,27,0,26,3,3,0,0,0,1,46,0,0,Under Armour,2019
23002,9,1,1,1,1,,立頓,原味奶茶,立頓 原味奶茶,100 ml,109,20,0,20,2,2,0,0,0,1,35,0,0,Under Armour,2019
23003,9,1,1,1,1,,立頓,奶茶,立頓 奶茶,一份,74,14,0,12,1,1,0,0,0,0,35,0,0,Under Armour,2019
23004,9,1,1,1,1,,立頓,奶茶,立頓 奶茶,一個,214,23,0,0,10,0,0,0,0,7,462,0,0,Under Armour,2019
23005,9,1,1,1,1,,立頓,奶茶環球奶茶隨心裝,立頓 奶茶環球奶茶隨心裝,一袋,82,15,0,0,1,1,0,0,0,1,45,0,0,Under Armour,2019
23006,9,1,1,1,1,,立頓,巧克力奶茶,立頓 巧克力奶茶,300ml,134,27,0,23,2,0,0,0,0,1,60,0,0,Under Armour,2019
23007,9,1,1,1,1,,立頓,巧克力奶茶,立頓 巧克力奶茶,330 ml,147,30,0,25,2,0,0,0,0,1,66,0,0,Under Armour,2019
23008,9,1,1,1,1,,立頓,巧克力奶茶,立頓 巧克力奶茶,一瓶,180,32,0,30,4,1,0,0,0,2,88,0,0,Under Armour,2019
23009,9,1,1,1,1,,立頓,巧克力奶茶,立頓 巧克力奶茶,100 ml,47,9,0,0,0,0,0,0,0,0,26,0,0,Under Armour,2019
23010,9,1,1,1,1,,立頓,意式浮香泡沫奶茶,立頓 意式浮香泡沫奶茶,一袋,307,14,0,0,1,0,0,0,0,0,58,0,0,Under Armour,2019
23011,9,1,1,1,1,,立頓,意式浮香泡沫奶茶,立頓 意式浮香泡沫奶茶,一杯,7,14,0,0,1,0,0,0,0,0,58,0,0,Under Armour,2019
23012,9,1,1,1,1,,立頓,抹茶奶茶,立頓 抹茶奶茶,100 g,314,43,0,0,10,0,0,0,0,10,632,0,0,Under Armour,2019
23013,9,1,1,1,1,,立頓,抹茶奶茶,立頓 抹茶奶茶,400 ml,153,27,2,18,4,4,0,0,0,1,0,0,0,Under Armour,2019
23014,9,1,1,1,1,,立頓,拉茶口味拿鐵,立頓 拉茶口味拿鐵,一杯,77,11,0,10,2,2,0,0,0,0,38,0,0,Under Armour,2019
23015,9,1,1,1,1,,立頓,東方焙香烏龍奶茶,立頓 東方焙香烏龍奶茶,19 g,87,14,0,0,2,2,0,0,0,6,23,0,0,Under Armour,2019
23016,9,1,1,1,1,,立頓,東方茉莉奶綠,立頓 東方茉莉奶綠,19 g,87,15,0,9,2,0,0,0,0,0,36,0,0,Under Armour,2019
23017,9,1,1,1,1,,立頓,檸檬茶,立頓 檸檬茶,一份,45,10,0,0,0,0,0,0,0,0,0,0,0,Under Armour,2019
23018,9,1,1,1,1,,立頓,比利時巧克力風味奶茶,立頓 比利時巧克力風味奶茶,一杯,81,15,0,0,1,0,0,0,0,1,39,0,0,Under Armour,2019
23019,9,1,1,1,1,,立頓,比利時風情巧克力奶茶,立頓 比利時風情巧克力奶茶,19 g,79,15,0,0,1,1,0,0,0,1,0,0,0,Under Armour,2019
23020,9,1,1,1,1,,立頓,法式烤布蕾風味奶茶,立頓 法式烤布蕾風味奶茶,400 ml,171,30,2,20,6,5,0,0,0,2,76,0,0,Under Armour,2019
23021,9,1,1,1,1,,立頓,法式草莓奶茶,立頓 法式草莓奶茶,一包,97,15,0,10,3,3,0,0,0,1,42,0,0,Under Armour,2019
23022,9,1,1,1,1,,立頓,減糖原味奶茶,立頓 減糖原味奶茶,17 g,78,13,0,8,2,2,0,0,0,0,18,0,0,Under Armour,2019
23023,9,1,1,1,1,,立頓,減糖原味奶茶,立頓 減糖原味奶茶,一包,78,13,0,0,2,0,0,0,0,0,0,0,0,Under Armour,2019
23024,9,1,1,1,1,,立頓,港式鳶鴦咖啡奶茶,立頓 港式鳶鴦咖啡奶茶,18.5 g,83,14,0,0,2,2,0,0,0,0,26,0,0,Under Armour,2019
23025,9,1,1,1,1,,立頓,港式鴛鴦咖啡奶茶,立頓 港式鴛鴦咖啡奶茶,一包,83,14,0,0,2,2,0,0,0,0,26,0,0,Under Armour,2019
23026,9,1,1,1,1,,立頓,烏龍奶茶,立頓 烏龍奶茶,20 g,86,15,0,0,2,2,0,0,0,0,0,0,0,Under Armour,2019
23027,9,1,1,1,1,,立頓,瑞士巧克力奶茶,立頓 瑞士巧克力奶茶,400 ml,159,30,0,28,3,2,0,0,0,2,84,0,0,Under Armour,2019
23028,9,1,1,1,1,,立頓,經典港式奶茶,立頓 經典港式奶茶,24 g,98,14,3,14,2,2,0,0,0,2,67,0,0,Under Armour,2019
23029,9,1,1,1,1,,立頓,經典醇茶,立頓 經典醇茶,一包,79,14,0,0,1,0,0,0,0,0,31,0,0,Under Armour,2019
23030,9,1,1,1,1,,立頓,纖爽果茶蜜桃味低糖,立頓 纖爽果茶蜜桃味低糖,100 ml,22,5,0,4,0,0,0,0,0,0,7,0,0,Under Armour,2019
23031,9,1,1,1,1,,立頓,英式奶茶,立頓 英式奶茶,一杯,91,15,0,0,2,0,0,0,0,1,47,0,0,Under Armour,2019
23032,9,1,1,1,1,,立頓,英式奶茶,立頓 英式奶茶,一份,35,6,0,0,0,0,0,0,0,0,17,0,0,Under Armour,2019
23033,9,1,1,1,1,,立頓,英式奶茶,立頓 英式奶茶,267.5 ml,85,15,0,8,1,1,0,0,0,1,91,0,0,Under Armour,2019
23034,9,1,1,1,1,,立頓,英式奶茶(醇香經典),立頓 英式奶茶(醇香經典),一份,143,27,0,0,2,1,0,0,0,2,69,0,0,Under Armour,2019
23035,9,1,1,1,1,,立頓,英式果茶,立頓 英式果茶,一瓶,150,37,0,0,0,0,0,0,0,0,30,0,0,Under Armour,2019
23036,9,1,1,1,1,,立頓,英式果茶,立頓 英式果茶,一瓶,128,7,0,6,0,0,0,0,0,0,6,0,0,Under Armour,2019
23037,9,1,1,1,1,,立頓,英式果茶,立頓 英式果茶,500 ml,151,37,0,36,0,0,0,0,0,0,30,0,0,Under Armour,2019
23038,9,1,1,1,1,,立頓,英式紅茶,立頓 英式紅茶,480 ml,100,25,0,0,0,0,0,0,0,0,127,0,0,Under Armour,2019
23039,9,1,1,1,1,,立頓,英式紅茶蜜桃風味,立頓 英式紅茶蜜桃風味,一瓶,139,35,0,28,0,0,0,0,0,0,38,0,0,Under Armour,2019
23040,9,1,1,1,1,,立頓,英式經典奶茶,立頓 英式經典奶茶,17.5 g,77,14,0,10,2,1,0,0,0,0,28,0,0,Under Armour,2019
23041,9,1,1,1,1,,立頓,英式經典奶茶,立頓 英式經典奶茶,一包,79,13,0,0,2,1,0,0,0,0,20,0,0,Under Armour,2019
23042,9,1,1,1,1,,立頓,茉香奶綠(即溶),立頓 茉香奶綠(即溶),一包,87,15,0,9,2,2,0,0,0,0,36,0,0,Under Armour,2019
23043,9,1,1,1,1,,立頓,茗閒情活綠茶,立頓 茗閒情活綠茶,2.8 g,0,1,0,0,0,0,0,0,0,0,1,0,0,Under Armour,2019
23044,9,1,1,1,1,,立頓,草莓奶茶,立頓 草莓奶茶,100 ml,42,8,0,0,0,0,0,0,0,0,5,0,0,Under Armour,2019
23045,9,1,1,1,1,,立頓,草莓奶茶,立頓 草莓奶茶,400 ml,184,36,0,33,3,2,0,0,0,2,40,0,0,Under Armour,2019
23046,9,1,1,1,1,,立頓,草莓奶茶,立頓 草莓奶茶,100 ml,43,8,0,7,1,0,0,0,0,0,6,0,0,Under Armour,2019
23047,9,1,1,1,1,,立頓,萃香奶綠,立頓 萃香奶綠,400 ml,173,29,0,18,5,3,0,0,0,1,51,0,0,Under Armour,2019
23048,9,1,1,1,1,,立頓,葡柚梅子綠,立頓 葡柚梅子綠,325 ml,104,26,0,23,0,0,0,0,0,0,130,0,0,Under Armour,2019
23049,9,1,1,1,1,,立頓,蘋果紅茶,立頓 蘋果紅茶,一瓶,91,23,0,23,0,0,0,0,0,0,20,0,0,Under Armour,2019
23050,9,1,1,1,1,,立頓,蜂蜜檸檬紅茶,立頓 蜂蜜檸檬紅茶,一瓶,90,22,0,0,0,0,0,0,0,0,0,0,0,Under Armour,2019
23051,9,1,1,1,1,,立頓,蜂蜜綠茶固體飲料,立頓 蜂蜜綠茶固體飲料,一杯,40,9,0,0,0,0,0,0,0,0,0,0,0,Under Armour,2019
23052,9,1,1,1,1,,立頓,蜜桃烏龍茶,立頓 蜜桃烏龍茶,325 ml,91,23,0,23,0,0,0,0,0,0,20,0,0,Under Armour,2019
23053,9,1,1,1,1,,立頓,豆醇奶茶,立頓 豆醇奶茶,一盒,400,18,0,0,3,0,0,0,0,1,68,0,0,Under Armour,2019
23054,9,1,1,1,1,,立頓,金色紅茶,立頓 金色紅茶,250 ml,69,17,0,17,0,0,0,0,0,0,25,0,0,Under Armour,2019
23055,9,1,1,1,1,,立頓,金色紅茶,立頓 金色紅茶,100 ml,29,7,0,0,0,0,0,0,0,0,1,0,0,Under Armour,2019
23056,9,1,1,1,1,,立頓,青果綠茶,立頓 青果綠茶,一瓶,109,27,0,26,0,0,0,0,0,0,142,0,0,Under Armour,2019
23057,9,1,1,1,1,,立頓,香濃原味奶茶,立頓 香濃原味奶茶,一包,89,16,0,0,2,0,0,0,0,0,5,0,0,Under Armour,2019
23058,9,1,1,1,1,,立頓,鮮漾奶綠,立頓 鮮漾奶綠,250 ml,115,19,0,17,4,1,0,0,0,0,30,0,0,Under Armour,2019
23059,9,1,1,1,1,,立頓,鮮漾奶綠,立頓 鮮漾奶綠,一包,115,19,0,17,4,1,0,0,0,0,30,0,0,Under Armour,2019
23060,9,1,1,1,1,,立頓,黑白雙巧克力奶茶,立頓 黑白雙巧克力奶茶,400 g,121,21,0,19,3,2,0,0,0,2,0,0,0,Under Armour,2019
23061,9,1,1,1,1,,簡愛,百香果優酪乳,簡愛 百香果優酪乳,一瓶,89,11,--,--,3,--,--,--,--,2,44,--,--,Under Armour,2019
23062,9,1,1,1,1,,糖榮,橘子口味汽水,糖榮 橘子口味汽水,500 g,115,30,--,25,0,0,--,--,0,0,35,--,--,Under Armour,2019
23063,9,1,1,1,1,,純在,柳橙百香果,純在 柳橙百香果,一瓶,127,28,--,--,0,--,--,--,--,2,3,--,--,Under Armour,2019
23064,9,1,1,1,1,Uni,統一,AB優酪乳(原味),統一 AB優酪乳(原味),一瓶,119,21,0,17,0,0,0,0,0,6,103,0,0,Under Armour,2019
23065,9,1,1,1,1,Uni,統一,AB原味優酪乳,統一 AB原味優酪乳,100 ml,58,10,0,8,0,0,0,0,0,3,50,0,0,Under Armour,2019
23066,9,1,1,1,1,Uni,統一,AB無加糖優酪乳,統一 AB無加糖優酪乳,258.5 ml,147,22,1,9,2,1,0,0,0,8,106,0,0,Under Armour,2019
23067,1,0,1,1,1,Uni,統一,乾拌麵,統一 乾拌麵,110 g,496,50,0,0,29,0,0,0,0,7,1760,0,0,Under Armour,2019
23068,9,1,1,1,1,Uni,統一,低糖高纖豆漿,統一 低糖高纖豆漿,一份,212,23,9,11,8,1,0,0,0,3,0,0,0,Under Armour,2019
23069,9,1,1,1,1,Uni,統一,健酪,統一 健酪,一瓶,116,27,0,27,0,0,0,0,0,0,30,0,0,Under Armour,2019
23070,9,1,1,1,1,Uni,統一,冰紅茶,統一 冰紅茶,100 ml,35,9,0,0,0,0,0,0,0,0,20,0,0,Under Armour,2019
23071,9,1,1,1,1,Uni,統一,冰紅茶,統一 冰紅茶,一盒,412,24,0,0,0,0,0,0,0,0,50,0,0,Under Armour,2019
23072,9,1,1,1,1,Uni,統一,咖啡廣場,統一 咖啡廣場,100 ml,38,8,0,0,0,0,0,0,0,0,30,0,0,Under Armour,2019
23073,9,1,1,1,1,Uni,統一,多多,統一 多多,100 ml,222,51,0,48,0,0,0,0,0,3,60,0,0,Under Armour,2019
23074,9,1,1,1,1,Uni,統一,奇亞子,統一 奇亞子,10 g,51,4,0,0,3,0,0,0,0,2,0,0,0,Under Armour,2019
23075,9,1,1,1,1,Uni,統一,木瓜牛奶,統一 木瓜牛奶,478 ml,303,47,0,46,8,6,0,0,0,9,277,0,0,Under Armour,2019
23076,9,1,1,1,1,Uni,統一,無加糖豆漿,統一 無加糖豆漿,100 ml,34,1,0,0,1,0,0,0,0,3,20,0,0,Under Armour,2019
23077,9,1,1,1,1,Uni,統一,無糖高纖豆漿,統一 無糖高纖豆漿,100 ml,41,3,2,0,1,0,0,0,0,3,22,0,0,Under Armour,2019
23078,1,1,1,1,1,Uni,統一,玉子丼,統一 玉子丼,453 g,678,105,0,2,16,5,0,0,0,26,1513,0,0,Under Armour,2019
23079,1,1,1,1,1,Uni,統一,紅豆奶霜麵包,統一 紅豆奶霜麵包,一個,347,56,0,16,9,5,0,0,0,8,205,0,0,Under Armour,2019
23080,9,1,1,1,1,Uni,統一,純喫茶,統一 純喫茶,240 ml,69,17,0,16,0,0,0,0,0,0,29,0,0,Under Armour,2019
23081,1,0,1,1,1,Uni,統一,肉燥麵,統一 肉燥麵,85 g,431,47,--,1,23,--,--,--,--,8,1360,--,--,Under Armour,2019
23082,1,0,1,1,1,Uni,統一,脆麵,統一 脆麵,一包,268,34,0,0,12,5,0,0,0,5,951,0,0,Under Armour,2019
23083,1,1,1,1,1,Uni,統一,草莓麵包,統一 草莓麵包,一個,268,58,0,18,4,1,0,0,0,5,168,0,0,Under Armour,2019
23084,1,1,1,1,1,Uni,統一,菠蘿麵包,統一 菠蘿麵包,一個,375,54,0,16,13,5,0,0,0,9,220,0,0,Under Armour,2019
23085,9,1,1,1,1,Uni,統一,蕃茄汁,統一 蕃茄汁,一瓶,60,12,0,0,1,0,0,0,0,3,1,0,0,Under Armour,2019
23086,9,1,1,1,1,Uni,統一,蜜桃多,統一 蜜桃多,100 g,45,10,0,0,0,0,0,0,0,0,29,0,0,Under Armour,2019
23087,9,1,1,1,1,Uni,統一,蜜豆奶,統一 蜜豆奶,250 g,139,22,0,21,3,0,0,0,0,5,100,0,0,Under Armour,2019
23088,9,1,1,1,1,Uni,統一,西瓜牛乳,統一 西瓜牛乳,100 ml,46,8,0,0,0,0,0,0,0,1,34,0,0,Under Armour,2019
23089,9,1,1,1,1,Uni,統一,貝納頌,統一 貝納頌,275 ml,213,26,0,22,9,6,0,0,0,5,127,0,0,Under Armour,2019
23090,1,1,1,1,1,Uni,統一,金方立,統一 金方立,160 g,497,91,0,20,7,3,0,0,0,16,0,0,0,Under Armour,2019
23091,9,1,1,1,1,Uni,統一,陽光糙米漿,統一 陽光糙米漿,450 ml,279,43,0,31,9,1,0,0,0,6,86,0,0,Under Armour,2019
23092,5,0,1,1,1,Uni,統一,香蕉,統一 香蕉,一根,102,23,0,0,0,0,0,0,0,1,0,0,0,Under Armour,2019
23093,9,1,1,1,1,Uni,統一,鮮橙多,統一 鮮橙多,100 g,250,34,1,0,9,0,0,0,0,8,0,0,0,Under Armour,2019
23094,1,0,1,1,1,Uni,統一,鮮蝦泡麵,統一 鮮蝦泡麵,一份,389,49,0,2,16,8,0,0,0,9,1635,0,0,Under Armour,2019
23095,9,1,1,1,1,,綠力,水蜜桃汁,綠力 水蜜桃汁,半瓶,100,24,0,0,0,0,0,0,0,0,0,0,0,Under Armour,2019
23096,1,0,1,1,1,,維力,一度贊爌肉麵,維力 一度贊爌肉麵,200 g,608,61,0,7,31,12,0,0,0,20,2600,0,0,Under Armour,2019
23097,1,0,1,1,1,,維力,剁椒牛肉麵,維力 剁椒牛肉麵,135 g,477,50,--,1,24,12,--,--,7,13,--,2363,--,Under Armour,2019
23098,1,0,1,1,1,,維力,咖哩泡麵,維力 咖哩泡麵,一份,406,48,0,1,20,9,0,0,0,6,952,0,0,Under Armour,2019
23099,1,0,1,1,1,,維力,大乾麵,維力 大乾麵,110 g,472,62,0,0,20,9,0,0,0,10,2,0,0,Under Armour,2019
23100,1,0,1,1,1,,維力,手打麵紅燒牛肉湯麵,維力 手打麵紅燒牛肉湯麵,100 g,450,3,0,0,18,9,0,0,0,0,2280,0,0,Under Armour,2019
23101,1,0,1,1,1,,維力,炸醬麵,維力 炸醬麵,90 g,411,49,--,0,19,9,--,--,--,9,1755,--,--,Under Armour,2019
23102,1,0,1,1,1,,維力,真爽豬肉湯麵,維力 真爽豬肉湯麵,一份,408,43,0,2,22,11,0,0,0,7,1416,0,0,Under Armour,2019
23103,1,0,1,1,1,,維力,真爽黑胡椒牛肉湯麵,維力 真爽黑胡椒牛肉湯麵,90 g,429,50,0,2,21,11,0,0,0,8,1692,0,0,Under Armour,2019
23104,1,0,1,1,1,,維力,素紅燒牛肉泡麵,維力 素紅燒牛肉泡麵,一份,419,48,0,2,21,10,0,0,0,9,1947,0,0,Under Armour,2019
23105,1,0,1,1,1,,維力,維力麻醬麵,維力 維力麻醬麵,85 g,421,42,0,0,24,10,0,0,0,7,1258,0,0,Under Armour,2019
23106,1,0,1,1,1,,維力,老甕牛肉麵,維力 老甕牛肉麵,一份,578,61,0,1,27,12,0,0,0,21,2683,0,0,Under Armour,2019
23107,1,0,1,1,1,,維力,肉燥泡麵,維力 肉燥泡麵,一份,472,48,0,2,27,14,0,0,0,8,1143,0,0,Under Armour,2019
23108,9,1,1,1,1,,維記,木瓜奶,維記 木瓜奶,132 ml,126,17,0,0,4,0,0,0,0,3,79,0,0,Under Armour,2019
23109,9,1,1,1,1,,美年達,荔枝味汽水,美年達 荔枝味汽水,550 ml,102,25,0,25,0,0,0,0,0,0,0,0,0,Under Armour,2019
23110,1,1,1,1,1,,美廉社,高麗菜包,美廉社 高麗菜包,65 g,172,28,--,3,1,1,--,--,--,5,201,--,--,Under Armour,2019
23111,9,1,1,1,1,,美粒果,柳橙汁,美粒果 柳橙汁,100 ml,39,9,--,9,0,--,--,--,--,0,16,--,--,Under Armour,2019
23112,1,1,0,0,1,MACC,美而美,夏威夷橢圓比薩,美而美 夏威夷橢圓比薩,120 g,248,35,0,0,7,2,0,0,0,8,258,0,0,Under Armour,2019
23113,1,1,0,0,1,MACC,美而美,玉米蛋餅,美而美 玉米蛋餅,一份,340,15,0,0,19,0,0,0,0,25,0,0,0,Under Armour,2019
23114,1,1,0,0,1,MACC,美而美,高鈣乳酪餅,美而美 高鈣乳酪餅,50 g,227,18,0,2,15,9,0,0,0,3,150,0,0,Under Armour,2019
23115,1,1,0,0,1,MACC,美而美,鮪魚蛋三明治,美而美 鮪魚蛋三明治,一份,280,29,0,0,10,0,0,0,0,17,0,0,0,Under Armour,2019
23116,1,1,0,0,1,MACC,美而美,鮪魚蛋吐司,美而美 鮪魚蛋吐司,一份,202,25,1,4,5,0,2,1,0,13,557,139,15,Under Armour,2019
23117,9,1,1,1,1,,義美,低脂鮮乳,義美 低脂鮮乳,100 g,394,82,0,0,2,0,0,0,0,8,0,0,0,Under Armour,2019
23118,9,1,1,1,1,,義美,全脂鮮奶,義美 全脂鮮奶,290 ml,190,14,0,14,10,7,0,0,0,9,116,0,0,Under Armour,2019
23119,1,1,1,1,1,,義美,刈包,義美 刈包,一個,165,34,0,4,0,0,0,0,0,4,64,0,0,Under Armour,2019
23120,1,1,1,1,1,,義美,南部粽,義美 南部粽,175 g,341,49,0,0,10,3,0,0,0,12,424,0,0,Under Armour,2019
23121,1,1,1,1,1,,義美,南部花生肉粽,義美 南部花生肉粽,175 g,382,42,0,0,17,5,0,0,0,12,593,0,0,Under Armour,2019
23122,1,1,1,1,1,,義美,叉燒包,義美 叉燒包,45 g,211,39,--,7,2,--,--,--,--,8,137,--,--,Under Armour,2019
23123,1,1,1,1,1,,義美,叉燒包子,義美 叉燒包子,85 g,200,26,0,0,5,1,0,0,0,10,278,0,0,Under Armour,2019
23124,1,1,1,1,1,,義美,叉燒麵包,義美 叉燒麵包,一份,243,34,0,8,6,3,0,0,0,11,264,0,0,Under Armour,2019
